par_id,rmse,nse,r,re,mae,LL
p0060,2.83078515167192,0.410788551747516,0.867226707829733,-0.193099467845455,2.22902619552513,72781.1973008555
p0061,2.5002112777046,0.540367448366606,0.802217854005067,0.0329618269317899,1.92125670050339,58078.231524317
p0062,1.86713448316231,0.743664616716012,0.885140546590837,-0.0501950108347478,1.38350142987026,35010.6534950397
p0063,1.84744125740338,0.749043392442474,0.88388302950653,-0.0394543640265251,1.37816870823009,34400.3384091015
p0064,2.98664914334288,0.344117909341582,0.863054644313589,-0.208372457240345,2.35208655897735,80346.1341784695
p0065,2.36428591381297,0.588985306270256,0.893292001218045,-0.150365316077972,1.83561880576784,52561.6951164844
p0066,2.33727632445802,0.598322524936693,0.835061956846872,-0.0879978535147086,1.73729829089383,51502.2262517027
p0067,1.67642241413293,0.793355297508405,0.900066347518052,0.000999552860927366,1.23794886426356,29372.3867852132
p0068,2.27700945606452,0.618770036962795,0.828586841385256,0.0259508056010134,1.75097321552292,49182.1025480807
p0069,1.66734366510574,0.795587426339555,0.901357812940449,0.00743546745737363,1.22302343151068,29119.113183805
p0070,1.89376484964376,0.73630040593235,0.874202464820588,0.018607202100617,1.43219995968101,35846.2505092794
p0071,1.46169596282947,0.84290171154444,0.974872505069652,-0.105324741404439,1.21800176357529,23750.4896327511
p0072,1.83923882749644,0.751266883255715,0.884904516794923,-0.0391358325838461,1.36854485868298,34148.0449401454
p0073,2.95420395176164,0.358290737284681,0.851226596628314,-0.198386291650523,2.30473161888551,78737.9818508824
p0074,2.46763012559714,0.552268669333996,0.833844112594437,-0.113157636141745,1.80964819048737,56727.832276074
p0075,1.52779895404854,0.828371354364721,0.91907936911652,-0.0264387710716674,1.12576160547803,25399.209832633
p0076,2.31129987327471,0.607201383373139,0.830930963149915,-0.0744580734809127,1.71853081903211,50494.7662784207
p0077,2.19832888235782,0.644661151766682,0.849214456086136,-0.0747442600143069,1.63022910204199,46244.3080089204
p0078,1.59905618474048,0.811988330629943,0.981626393835353,-0.127486559463543,1.36520131778033,27258.1470791566
p0079,2.40247994553066,0.575598509100487,0.937327136324403,-0.179233865194236,1.95569406137438,54080.6586651798
p0080,2.48046133744328,0.547600326387815,0.903481367117558,-0.171990131186636,1.97462512876753,57257.5364822506
p0081,2.39915906777366,0.576770973742806,0.831217989555511,-0.0969142743166203,1.77889842639682,53947.6222837936
p0082,2.48478210858043,0.546022863434478,0.862494218292514,-0.141815399883122,1.84981970819906,57436.5269229923
p0083,2.46883085693328,0.551832837536739,0.876175144721094,-0.151331988470819,1.87939238510384,56777.284927444
p0084,1.85242994659957,0.747686234438708,0.887145213254835,-0.0504780846288031,1.37381098221276,34554.3314450307
p0085,2.52394085299732,0.531601273991337,0.835651769366669,-0.124789026566951,1.8443023419813,59072.9055429547
p0086,2.79131185257938,0.427106258294551,0.850516608366167,-0.175324666516108,2.11470730057156,70929.6714183816
p0087,1.85609044230684,0.746688079565191,0.885572986046545,0.042141030633902,1.38901766078553,34667.5893699545
p0088,2.44766700921229,0.559483655020618,0.861268382433527,-0.134840298265351,1.79705786985982,55909.167428661
p0089,1.86987210625871,0.742912379391437,0.924528661004866,-0.109626541964257,1.44897190174481,35096.0078230023
p0090,1.75033871037032,0.774730936241516,0.892486745788675,-0.0224841074175139,1.28991513469391,31485.6425194546
p0091,1.17416417714017,0.898628701132643,0.950979846340473,-0.0154056839979768,0.871149093636342,17427.2993438769
p0092,1.3717453932409,0.861641966922565,0.934715659650759,-0.0251588555380264,1.01100400325222,21624.0837081959
p0093,2.02464844454596,0.698590728726255,0.885190778137699,-0.0883415218433174,1.51954445419414,40125.0652535921
p0094,2.07110404890462,0.684600359467756,0.874543547807542,-0.0834827841018715,1.52189125884433,41712.5144893541
p0095,1.89427872990819,0.736157274748208,0.979371595263338,-0.157496363339226,1.64335298083979,35862.491216346
p0096,1.87427637078159,0.741699873614661,0.875343104066167,0.00874453574555879,1.41979444985925,35233.5875632604
p0097,0.939318465557577,0.935124147370285,0.984757190496016,-0.0604720733124791,0.812515994874094,13286.2600926405
p0098,1.74407323830171,0.776340785673101,0.899743854711662,0.0410143821983267,1.29134811670088,31302.9772729093
p0099,1.5959073346878,0.812728064054336,0.932003353263273,-0.0756771259686585,1.21493091341827,27174.2115348172
p0100,1.55470939045899,0.822272021145691,0.913721799116066,-0.00597647408724385,1.14044080612418,26091.2846219617
p0101,2.09308028654343,0.677871512561371,0.852092566532264,-0.0464766920902304,1.56688949278484,42476.0184885506
p0102,2.29746448513821,0.611889875699946,0.875332013289092,-0.125000744848683,1.69575007828667,49962.7757767015
p0103,2.51263600303144,0.535787836953889,0.926922945167062,-0.187449842254678,2.04407728936876,58597.8676041715
p0104,2.10289648612485,0.674842969075825,0.848490312586639,-0.041946743288929,1.59407549039966,42819.6590996575
p0105,2.29710141014886,0.612012534348822,0.819851762757487,-0.0296116454224814,1.74010148969706,49948.8580326577
p0106,2.28421307730308,0.616354078353226,0.87023681200967,-0.117701451006359,1.70329074661064,49456.2348156092
p0107,2.84376119173448,0.405374396764034,0.85480786590524,-0.185807519903694,2.19081727920742,73395.5267750832
p0108,1.44069322873846,0.847383886871924,0.928014439243937,0.0187779926759821,1.0402647859053,23241.9093610872
p0109,2.28854337721471,0.614898105068821,0.824447232909048,0.0100181794084781,1.73759792374777,49621.4401532893
p0110,1.55334198499566,0.822584515991317,0.91447256765522,0.00390170819798139,1.1467403101949,26055.8266798085
p0111,1.60029441633461,0.811697043648798,0.977616947606789,-0.124072508186016,1.34442803735358,27291.1986224763
p0112,2.5427608562274,0.524589912012899,0.872885175718414,-0.159050960746244,1.94828992726953,59868.4657607495
p0113,2.37039070760263,0.586860013918178,0.810332426103824,0.0102452010472872,1.84412768325444,52802.8462725218
p0114,2.18666723065283,0.648421141314895,0.852025794734246,-0.0761836139606953,1.62222487940971,45817.6721979209
p0115,2.12821378889605,0.666966544139159,0.847913602955806,-0.0483163291387244,1.58798781187974,43713.375663904
p0116,2.67608778714608,0.473427625859239,0.900690789376147,-0.189574157331697,2.11252906231507,65673.7115375985
p0117,2.20623043974264,0.642102138598274,0.862083660866091,-0.0944211349041163,1.6155380777576,46534.6722890502
p0118,2.24505103012203,0.6293962643857,0.839583974100056,-0.0701492910312867,1.65973078699012,47976.3733575324
p0119,1.36428253533141,0.863143320757814,0.972703256403456,-0.0926728414093029,1.13196004576218,21453.7291625554
p0120,2.1228435237228,0.66864515508079,0.947557946946085,-0.155364806377722,1.71145246486461,43522.9082354039
p0121,2.1003663151665,0.67562494569768,0.882068230815128,-0.0990683296096639,1.56152034464085,42730.9303343324
p0122,2.50204536018122,0.539692854809013,0.807249421055184,0.04745977821376,1.91572404110204,58154.7758247328
p0123,2.08097869427299,0.681585654158155,0.864454141848092,-0.0690289343661455,1.54296905245147,42054.5849201875
p0124,2.30356528881022,0.609825924371674,0.872767387642458,-0.123575071371855,1.71412712783528,50196.9667332215
p0125,1.88120794693337,0.739785814660104,0.949481730313405,-0.131299221060434,1.51511858489872,35450.7706388799
p0126,1.76296737487431,0.771468584588413,0.894499151748141,-0.0377257543287189,1.30585879264905,31855.8127088767
p0127,2.13127610025736,0.666007443244875,0.886201711535541,-0.109412094358825,1.56888899651889,43822.2022397804
p0128,2.19861783066554,0.644567734164374,0.834880458708736,-0.026397858455987,1.6381648659625,46254.9078507581
p0129,1.66108650028221,0.797118776128819,0.905278424573445,0.0260214715838315,1.22113329170852,28945.3550786588
p0130,1.47430509337945,0.840179645191232,0.932003896609437,0.0442799565536015,1.05414717606192,24059.3551153021
p0131,1.7032734495899,0.786682683284624,0.896373689676192,-0.00142122151748206,1.24976169901796,30129.5102145065
p0132,2.97575921757989,0.34889214657039,0.850351309148047,-0.199082717481104,2.30322594703551,79804.414435396
p0133,0.895983104568126,0.940972145343534,0.976994168543861,-0.0366330783429917,0.730263352968463,12622.703631632
p0134,2.47263642932071,0.550450120638309,0.811293770127078,0.0492022294442562,1.8968383991511,56934.1780617945
p0135,2.56912211643437,0.514681491505719,0.879490534769759,-0.167584312239023,1.99553977988481,60992.7473483978
p0136,1.78747152212753,0.765071545637442,0.926878809805878,-0.10020211101405,1.3653688297002,32581.6673597602
p0137,2.1383282919862,0.663793486629482,0.841281316041232,-0.0232632037747091,1.62029084615436,44073.4138891785
p0138,0.950324508155593,0.933594933230658,0.967018238302031,-0.000290828558460679,0.700131118021309,13459.7758714176
p0139,1.87873845962401,0.740468539669255,0.900611221738754,-0.0821771557678874,1.37905382531702,35373.3036847213
p0140,1.71422183166322,0.78393152722114,0.899635850608776,-0.0344915487225736,1.28166258262549,30441.6764275453
p0141,1.94579806819513,0.721610472167974,0.865112004632581,-0.00491021730352131,1.47946137833859,37513.0774311983
p0142,1.95336575129398,0.719440811689771,0.938503991308268,-0.131670682944487,1.53436482162016,37759.2629181106
p0143,2.6301743000069,0.491341368652099,0.883808295211727,-0.178019921997749,2.05964176951573,63641.0877532846
p0144,2.33589621467771,0.598796748149176,0.822136742508104,-0.0659294169938575,1.75845530293395,51448.4174306254
p0145,1.73284636044341,0.779210978035847,0.969973391851868,-0.130972065741323,1.43128194413835,30977.304334008
p0146,2.9241609424463,0.371276197084544,0.876024435404065,-0.208149966292084,2.32206964206909,77264.5569644888
p0147,2.44944449443194,0.558843620572322,0.799734309003598,0.0037331704974578,1.89935329254749,55981.7904007239
p0148,2.11054917151894,0.672472094304626,0.846939010609206,-0.0257843189941383,1.5624717619866,43088.6758263847
p0149,2.63728127307577,0.488588769893192,0.834485364509443,-0.141516171543688,1.92884580185575,63953.4176650581
p0150,1.98444687601662,0.71044150335252,0.863447547389955,-0.0349169334699625,1.50657028698527,38780.3900147865
p0151,2.00212828890317,0.705258586028087,0.865493333380535,-0.0458241331866672,1.48269148938236,39368.481579324
p0152,2.11472645914922,0.671174297252103,0.956006998035676,-0.161226688525641,1.74334876916311,43235.9333362571
p0153,2.43704218554335,0.563299737944813,0.817315974827558,0.0503595004963483,1.85987267202535,55476.1668545027
p0154,0.724609343574896,0.961393074437155,0.98220268588251,-0.0178100207709423,0.588739975375013,10305.5962212237
p0155,2.56769625201215,0.515220046182046,0.798939725129808,0.0469078572546721,1.96746185859461,60931.6390106866
p0156,2.15433978733856,0.658739703966599,0.845996929972795,-0.0496134216709319,1.58215246214063,44646.8528940874
p0157,1.71432669360956,0.783905091840171,0.936629776487627,-0.100065814069003,1.32643057948788,30444.6759784893
p0158,1.93160304523702,0.725657481339184,0.867373112019234,0.00570636808219924,1.47586872422781,37053.8742824282
p0159,2.38555563847281,0.581556853798896,0.824146166122409,-0.0838394494701561,1.77356610506044,53404.5814607022
p0160,1.50330727211858,0.833829902267966,0.919568587387903,-0.00793088151411826,1.10177546869427,24779.8432142635
p0161,2.19264921800922,0.646494906723049,0.844672899571301,-0.0633795669704082,1.61740011544529,46036.2368100641
p0162,1.54812057866037,0.823775240776837,0.932008633473427,-0.0671159864662549,1.15353378962273,25920.7183695238
p0163,0.90915454950393,0.939223905134472,0.972072829317395,0.0219675838747524,0.65351293398389,12821.0717041629
p0164,1.69003371038253,0.789986074143656,0.90396276263286,-0.0398581963000707,1.24499646209864,29754.6834177508
p0165,2.73208453825068,0.451160164346407,0.858609214678917,-0.173896684838963,2.09453175352509,68200.3399708996
p0166,1.82669429543553,0.754648281807848,0.903619566085444,-0.0759509019473697,1.35742219663018,33764.3668221337
p0167,1.65446515826487,0.79873298295286,0.980116624400221,-0.132673417144214,1.40908434093071,28762.1954106158
p0168,1.49965012033371,0.834637415252494,0.926099525225281,-0.0416268446829626,1.12954207173918,24688.216907161
p0169,2.1117075088202,0.672112479939224,0.846370993904913,0.00526503372663474,1.5962203864341,43129.4802925841
p0170,2.43196037818196,0.565119085032289,0.822667054842208,-0.0935280708587001,1.80661197972628,55269.7304774324
p0171,2.47550320777663,0.549407098713348,0.862920449284549,-0.140668046224515,1.83526829177317,57052.5269292954
p0172,3.09791279292741,0.294339619041506,0.888729530415619,-0.234191816939813,2.53700235866104,85994.3417013974
p0173,2.0577080111224,0.688667215860195,0.895665255415663,-0.107311556082815,1.5599792505918,41251.0593302481
p0174,2.05367320007926,0.689886958781213,0.882042372741513,-0.0904200669664764,1.50879886921615,41112.6584108715
p0175,1.3808510340951,0.859799030228082,0.932544223385086,-0.0164040478402289,1.0144721070821,21833.1967339609
p0176,2.28402036083771,0.616418811164544,0.820515296211362,-0.0228287874373369,1.742990751217,49448.8897591666
p0177,1.3347779042971,0.868998769133541,0.936821006313524,-0.0154995109505672,0.982373995594149,20789.3273245951
p0178,2.48689797361153,0.545249384492403,0.798739011915103,0.0167865146950368,1.92055982440231,57524.2914796518
p0179,2.07734795672339,0.682695776433316,0.919755771327716,-0.133270920216632,1.62231809360516,41928.6223580316
p0180,2.10777764767665,0.673331733485682,0.881441638384036,-0.099720331865831,1.5628845594637,42991.1349012108
p0181,2.98929494727051,0.342955332838548,0.837615938358584,-0.193331366340032,2.29054332259309,80478.0485795234
p0182,2.41714272383729,0.570402299447051,0.937787260011519,-0.182936839399279,1.98319471572552,54670.2584742196
p0183,2.15990788073015,0.656973385771891,0.883728427255389,-0.111471445637328,1.5877540721738,44847.2722265934
p0184,2.11072475264309,0.672417596536233,0.853298793767327,-0.0549261269334121,1.55900937725156,43094.8595402801
p0185,1.82784770734855,0.754338343862925,0.882773716882493,-0.023790064261091,1.35594732245153,33799.5346397024
p0186,2.42595652287623,0.567263642345737,0.846161874746119,-0.117103962971408,1.77152559109632,55026.3933785054
p0187,2.34524770560717,0.595577976190625,0.827224200196274,-0.078298655054401,1.75140070812213,51813.6427503639
p0188,1.99571688202518,0.707143261888959,0.862196875767491,0.020929305873524,1.52359335691351,39154.6325236114
p0189,2.23960817546878,0.631191053975031,0.830381392327091,0.0145774173114048,1.72339691776326,47772.7234531378
p0190,1.19493912761971,0.895009761369111,0.954014784375298,0.0333669167134066,0.834697895329136,17837.9306185588
p0191,2.03879235730619,0.694364812682204,0.853708727632349,-0.00243988110430954,1.55542217797815,40604.5684797452
p0192,1.79198817368112,0.763882793193973,0.952427745485846,-0.122879931075187,1.42171004439228,32716.5518737445
p0193,2.12892777813362,0.666743049496867,0.864139848789156,-0.0808837064296501,1.56707208036601,43738.7349944941
p0194,1.97864279378178,0.712132819575539,0.866936500371561,-0.0425827729199345,1.48066671719608,38588.4809524841
p0195,2.55599134627466,0.519629734775767,0.80437980200748,0.0569703307949259,1.95602218130502,60431.2836120042
p0196,2.57012303556942,0.514303261755909,0.793950039841805,0.0351073511412186,1.98120615854805,61035.6640517516
p0197,1.30699672705587,0.874395164606153,0.940836088071316,-0.025072554323877,0.978761457150691,20177.0129738739
p0198,1.69538636407446,0.788653660503848,0.897668739596345,0.000132825205902818,1.25226777066579,29905.8687778475
p0199,1.92273501570428,0.728170723247724,0.888259471066987,-0.07167259084464,1.42074068385492,36768.7035429516
p0200,2.01900487336086,0.700268702931594,0.913405943876966,-0.119419244252978,1.51998160535538,39934.6700738311
p0201,2.11285880142075,0.671754857135733,0.843476874459528,-0.015297810392806,1.61918905709514,43170.0587816578
p0202,1.88685249937754,0.738221929955382,0.980742373724385,-0.157325034100109,1.64071795992236,35628.2203925971
p0203,1.8378365382751,0.751646021405003,0.890231779023234,-0.0533348761569054,1.36096826039428,34105.0251631678
p0204,1.23833212192795,0.88724608358163,0.944981686586702,-0.00900452580936805,0.908265267554461,18718.8540697358
p0205,2.32684432753935,0.601900148028355,0.853420011276939,-0.107087939942436,1.703797404051,51096.2830676619
p0206,1.96023825203969,0.717463163510015,0.892647720430233,-0.0867629060939085,1.43579039093801,37983.6612905589
p0207,2.42861437585899,0.566314919931196,0.803986486545683,0.0107499275176146,1.88160515372414,55134.0423364483
p0208,2.65291444196291,0.482507754291001,0.883611535934393,-0.180385399234798,2.07576944933528,64643.4140041104
p0209,1.96616422515957,0.715752313837975,0.922905543873054,-0.121286891245288,1.51075694295411,38177.7867603162
p0210,2.90748742927525,0.378425699302161,0.898792668149872,-0.216861701152627,2.36067844329233,76453.3223486091
p0211,2.29628801119363,0.612287256851858,0.818677575980527,-0.0086707968784989,1.76593288955787,49917.68601572
p0212,1.03008606461318,0.921980280880753,0.961808419404404,-0.0110214382729151,0.766728497302134,14777.6589562616
p0213,2.29125590756604,0.613984668467171,0.829292002936677,-0.0637972000850994,1.70478259591912,49725.0853257942
p0214,1.86837925663603,0.743322717565564,0.887844953984671,-0.0560273505020436,1.39881718706531,35049.44786387
p0215,2.60659768203408,0.500419626827462,0.869346492246185,-0.165086564438315,2.0116572106421,62611.0024327148
p0216,1.72177241532711,0.782023914057098,0.898234426653585,0.0268964621501177,1.27672127741837,30658.1281168064
p0217,2.80369356438522,0.422012497326505,0.862067705677778,-0.186227617815754,2.18679706824945,71507.6466530929
p0218,2.30750830511709,0.60848905804126,0.816575729788255,-0.0109792227895476,1.77986898861595,50348.6573280384
p0219,2.20500575293082,0.642499369212454,0.833896132393918,-0.0188605131821971,1.64077245733016,46489.5996091766
p0220,2.26790618482238,0.621812187273448,0.96350708276025,-0.181310551136285,1.92492385947733,48836.9180074522
p0221,1.76659777916609,0.770526405298504,0.915702544280725,-0.0828240844617583,1.29644525044729,31962.7192362229
p0222,1.45579795954109,0.844166949841638,0.938258203396201,-0.0598440775238796,1.09842447704782,23606.9264764947
p0223,2.93356471508895,0.367225884819413,0.846137982120006,-0.191169096724586,2.24943407606651,77724.1349063629
p0224,1.69642691945868,0.788394150265777,0.897538136385775,-0.000109281503290422,1.25335594134612,29935.3147003594
p0225,2.16884003593505,0.65413039195651,0.863036423851367,-0.0879895172973526,1.5915585525065,45169.8590201307
p0226,1.0515154211546,0.918700354631268,0.959831423416973,0.000202529918496832,0.770723836419141,15149.8232874452
p0227,2.28664663862412,0.615536183368164,0.885065235725071,-0.132738479427853,1.72313965266629,49549.0391401399
p0228,1.72588912547992,0.780980318375304,0.893855646167433,-0.000299649706645146,1.27581843108272,30776.5420869381
p0229,2.16777608625313,0.654469649433326,0.844434696547107,0.031447276021656,1.65439418542568,45131.3643948391
p0230,2.7934067021103,0.426246034435386,0.837377422483011,-0.166313234031311,2.08777529818843,71027.2786853939
p0231,1.78817981901114,0.764885324980631,0.900594638619744,-0.0614382292527761,1.32884145564711,32602.7973123636
p0232,1.98387791782055,0.710607517434073,0.86681680832211,-0.044214675478833,1.48078608072198,38761.5528474453
p0233,1.07441055104638,0.915121462506112,0.983064975587743,-0.0724066699719999,0.920743824469833,15555.910465273
p0234,2.13905470775427,0.663565021059666,0.858580763178873,-0.0742266340910136,1.57850538681738,44099.3372574257
p0235,0.735504571435716,0.960223358476328,0.980776459537993,-0.0114497250004461,0.576166035313766,10438.3207171797
p0236,1.84222308543308,0.750459064322021,0.881269924593436,0.0199166574953998,1.39482161728523,34239.7059624696
p0237,2.2422669747878,0.630314855139003,0.943593427777116,-0.16557876226499,1.81587042916227,47872.1433574255
p0238,2.39147181057624,0.579478804268908,0.825667875592325,-0.0879803218031441,1.78022963569851,53640.3721019143
p0239,2.40393097666496,0.575085700869224,0.883467376244064,-0.14805931547465,1.84968684927226,54138.8456236346
p0240,2.24594444352823,0.629101243718386,0.832090839103018,-0.0487789305969596,1.66115464332778,48009.84855209
p0241,2.92570401613158,0.370612469504367,0.857971986118841,-0.198161615871451,2.28020866851538,77339.8683319329
p0242,2.21755449517319,0.63841870071425,0.856378057537046,-0.0892163536893354,1.63400357118103,46952.6219904434
p0243,2.63160926198672,0.490786192589044,0.792120666820616,0.0493559611517509,2.01875355513284,63704.0820746441
p0244,2.36702982727113,0.588030732053547,0.808789151542787,-0.0216783028244393,1.81960792821782,52670.0080625399
p0245,1.90559453562239,0.732995638129335,0.935154048405991,-0.123882805806003,1.49004541545841,36221.2335441324
p0246,2.29305971997713,0.613376640941653,0.825583341443882,0.0183612539846819,1.7412270106663,49794.0765591828
p0247,2.52713388893575,0.530415382480436,0.862666938828004,-0.148405900559657,1.90539685904418,59207.4654346839
p0248,2.48758695437639,0.544997377509248,0.800363301704666,0.0195511801315526,1.91182996483257,57552.886028189
p0249,2.03414194698747,0.695757507749146,0.904526693280189,-0.113530584318197,1.5352764539051,40446.5431496901
p0250,2.38862059830093,0.580480932283965,0.855695801013982,-0.120367280322765,1.75716436765959,53526.6633554013
p0251,2.4815063358325,0.547219061413102,0.834566987943047,-0.116740047391594,1.81574729370546,57300.7975843379
p0252,2.49958686164634,0.540597001852745,0.899590042942905,-0.171732280236822,1.96967754276085,58052.1847131567
p0253,3.0040839918632,0.336438010300451,0.847003955975574,-0.201114503729251,2.33015243310909,81217.5514826388
p0254,2.16247253203155,0.656158289943492,0.848061362553557,-0.0634011876138323,1.62608899795297,44939.7589384133
p0255,1.91645331369791,0.729943990140158,0.878762266036765,0.0443675109800737,1.44856061348361,36567.4957605704
p0256,1.05190490024361,0.918640117043855,0.98544059564604,-0.0750794587166548,0.905855058197581,15156.6582830293
p0257,0.841763163633509,0.947900063736848,0.984392579170928,-0.0473634920704713,0.724421985688734,11836.6115310103
p0258,2.63746502725143,0.488517501633853,0.900124221625562,-0.185597725768713,2.07518359084601,63961.504281053
p0259,1.5539040682724,0.822456095694924,0.914049663757673,-0.0106140061560452,1.14541014059711,26070.3981823614
p0260,2.1458149381592,0.661435134509799,0.890248250415335,-0.11597478131251,1.61996469351787,44341.0097046195
p0261,2.24688748105253,0.628789708962732,0.832039420763091,-0.0540835768744782,1.68193646762921,48045.1975554393
