datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
-5396	5.7914188	0	9.6393982	44.33786	11.530758	336.93973	0.00024449289
-5395	7.4332473	0	9.4865356	76.723954	10.458111	324.39929	0.00034044648
-5394	7.2106211	0	11.003992	135.56308	9.9932451	312.38174	1.0060351e-05
-5393	5.4883329	0	9.6046997	109.7444	9.7429952	310.44885	5.4197045e-05
-5392	4.7645561	0	8.9265076	44.662645	10.475676	319.09433	0.00035788605
-5391	5.5267925	0	9.4250732	146.16461	9.9009195	311.76984	3.5877289e-05
-5390	4.9439894	0	9.5703979	182.56484	9.2654566	302.65262	0
-5389	5.7864478	0	9.8988281	81.28523	10.895392	322.04364	0.00028613256
-5388	5.743965	0	8.4045044	137.32682	9.2739675	309.36572	0.00024861752
-5387	6.1385848	0	8.2943665	92.891499	9.8602923	304.69934	0.00029981282
-5386	4.3006165	0	8.5462891	117.75847	9.7793895	304.49023	0.00032736861
-5385	4.2012669	0	7.5762573	133.60964	8.8797431	298.87442	0.0001058406
-5384	3.9231118	0	7.3320557	137.71065	8.8486014	301.60272	0.00012781027
-5383	5.2791536	0	8.2402588	138.62092	9.5934992	307.6958	0.00011363718
-5382	5.8111307	0	5.7704102	127.22717	7.6087237	295.14716	0.00023735308
-5381	9.7711317	0	4.3633667	150.06749	5.7413919	277.47583	4.0146101e-05
-5380	7.2377604	0	2.7123962	193.4321	4.5886102	252.68272	7.2789927e-05
-5379	7.6162089	0	3.7211243	206.30348	5.3340044	257.71503	6.2975668e-05
-5378	5.9811185	0	3.2341858	197.41788	5.668712	262.62476	0.00058550419
-5377	3.6310915	0	3.4083801	160.21956	5.8740687	270.20517	4.9553792e-05
-5376	4.7613162	0	4.1576782	187.95842	5.7900129	266.99524	0.00013715831
-5375	4.492531	0	4.2419678	191.15398	5.4023538	265.91013	3.3443843e-05
-5374	5.9616596	0	4.9201294	207.0341	6.4231822	269.74429	6.4297252e-05
-5373	6.6902169	0	6.6773315	200.03538	6.5550066	278.08206	3.6207222e-05
-5372	4.510825	0	8.4028259	179.79198	7.4176141	295.42722	6.7652993e-05
-5371	6.0366893	0	8.4146667	134.30311	9.7902789	313.6431	0.0005567325
-5370	5.3205902	0	7.3537231	85.683985	8.6019577	309.4874	0.00015599163
-5369	8.5819902	0	9.1066223	36.378248	10.764642	328.04263	0.00046085139
-5368	7.0101698	0	10.180383	182.67906	9.5195815	297.7641	4.4353882e-05
-5367	4.5778331	0	9.6454407	160.71968	9.9536295	308.4465	0.00023580153
-5366	7.6833911	0	10.157434	152.4836	10.592304	325.91849	0.0003172696
-5365	5.8251889	0	8.5512024	188.68453	9.3472317	291.98166	0.00044864959
-5364	3.7113837	0	7.7402893	187.63654	8.374127	302.07745	0.00018798533
-5363	3.705786	0	7.807489	179.62867	8.7155468	289.59964	0.00021422048
-5362	2.6714527	0	8.4403625	173.94966	9.7351939	297.14307	0.00026046761
-5361	4.0946386	0	8.6083923	184.61881	9.1452708	290.91397	0.0003635023
-5360	5.0672883	0	10.091516	219.70296	8.6256106	293.42242	1.932222e-05
-5359	4.166076	0	9.12771	160.49786	8.9702446	298.46149	6.0096609e-06
-5358	5.973338	0	9.2937866	149.81176	8.9168265	314.64243	1.7965277e-05
-5357	5.3039857	0	9.4291016	197.06054	8.48383	303.61624	0
-5356	5.4757742	0	8.7758118	162.0668	9.3743619	315.03397	1.4221732e-05
-5355	9.3693605	0	8.4484802	46.702482	9.6374777	328.44614	0.00033661985
-5354	7.9149627	0	8.8131042	72.67398	10.179269	330.78436	0.00035881269
-5353	7.4639815	0	9.3909546	133.16992	9.6609858	314.50565	0.00015379819
-5352	2.5622165	0	8.9131104	84.645133	9.3955642	321.23447	0.00019902262
-5351	5.1244695	0	9.7807251	178.11533	10.029997	312.36841	7.4418086e-05
-5350	3.3367967	0	8.8153625	166.39722	7.5414469	298.35504	0
-5349	4.7228143	0	11.180292	118.35568	11.002075	332.21475	0.00036239931
-5348	3.7967696	0	14.610986	198.1092	13.728827	329.2529	0.00023571352
-5347	2.9228946	0	13.307428	167.67898	13.047783	339.54465	0
-5346	3.0530834	0	12.373682	228.7293	10.795085	311.00497	0
-5345	3.0508499	0	12.841669	245.6438	11.153176	299.29803	0
-5344	3.1883204	0	12.921228	232.3386	11.259159	311.35629	0
-5343	2.4904541	0	13.998438	243.79029	12.21694	308.8309	0
-5342	1.7753191	0	15.616205	225.29813	12.515413	320.90842	0
-5341	2.1054427	0	16.344354	224.34063	12.756449	330.96762	0
-5340	3.3685704	0	14.571924	241.85855	12.371342	314.15494	0
-5339	4.3452775	0	12.140222	179.49559	10.924375	331.20163	1.571979e-05
-5338	4.0180975	0	11.873254	211.53216	10.28663	316.28204	0
-5337	4.5944471	0	11.276361	142.81927	10.514883	331.39633	8.9417865e-06
-5336	4.9818379	0	11.468988	149.46763	10.838704	336.04407	0
-5335	5.5924859	0	10.925562	140.61166	10.922213	334.76471	6.8940453e-05
-5334	5.9903342	0	9.9918762	170.74505	9.1276052	312.24399	0.00012147219
-5333	5.8380463	0	9.2712952	183.2713	7.2125808	305.63104	2.7374703e-05
-5332	5.0109435	0	9.7773987	163.88888	8.9158821	310.84998	0.00010294395
-5331	4.9687974	0	10.110345	133.94506	10.797846	316.13177	0.00036879148
-5330	5.1644554	0	12.732263	233.16668	9.7117218	305.45764	1.4386451e-05
-5329	6.4812649	0	12.177698	133.83151	11.182425	323.26309	0.00019578148
-5328	7.3576415	0	12.512415	169.59448	12.587017	330.55414	0.0005186137
-5327	4.9860133	0	10.962732	122.79681	12.028692	327.85071	0.00047645394
-5326	3.5867126	0	10.790674	229.41944	9.582189	317.61728	2.6731232e-05
-5325	3.4135575	0	11.955591	185.42085	10.408116	324.26349	0
-5324	4.9573313	0	13.574121	230.53066	11.510886	334.75143	0.0001663561
-5323	3.7285545	0	12.888177	197.16563	13.695427	343.75082	0.00064442518
-5322	5.2961348	0	11.859827	238.37759	11.661932	328.72177	6.6976049e-05
-5321	5.9948765	0	12.118921	73.913491	12.637841	353.13873	0.00046546856
-5320	6.3596009	0	11.995752	194.8489	12.7588	330.15067	0.00042800701
-5319	7.4832455	0	10.351862	172.59774	10.416696	318.66299	0.00018089783
-5318	6.7954877	0	9.9566589	272.20395	8.4527905	298.51208	3.0971185e-05
-5317	4.2434423	0	9.7443787	112.53602	9.6838179	316.53513	0.00029198991
-5316	4.1515198	0	12.484399	214.08422	12.799639	334.55786	0.00029220142
-5315	5.076956	0	12.810388	293.18694	10.140415	310.33667	0
-5314	4.3584146	0	11.448938	286.60816	8.7887129	300.78241	0
-5313	2.5025983	0	10.941888	179.72764	9.9603662	317.59756	0.00025103986
-5312	3.7057692	0	11.962579	50.948869	13.497813	350.34286	0.00077907579
-5311	6.6612107	0	15.115106	125.05208	15.621093	367.80447	0.00034491
-5310	6.2359036	0	15.592798	184.8458	13.760302	351.12219	0
-5309	3.2058672	0	15.376276	283.91586	13.568075	337.77603	0
-5308	6.4747585	0	12.580743	212.1112	12.582114	335.29993	0.00024272907
-5307	7.1159784	0	12.756677	105.86547	12.533744	348.27441	0.00037254335
-5306	8.2436821	0	15.182336	124.97914	15.516764	365.22586	0.00043775626
-5305	5.8153698	0	12.891443	220.85706	12.615779	330.9559	0.00013841288
-5304	5.3528831	0	11.734613	185.72988	12.234698	334.19437	0.00030780376
-5303	5.2645778	0	11.69256	222.9369	11.85381	324.50092	0.00054396241
-5302	4.7556796	0	12.264856	244.95543	11.678413	322.54327	0.00012262952
-5301	5.1872059	0	12.469812	206.03151	11.795753	328.49316	7.5074585e-05
-5300	3.6134994	0	13.10592	141.53038	11.70265	328.10706	0.00019847346
-5299	5.3184102	0	12.877222	221.87278	11.916381	337.3999	4.982902e-05
-5298	5.2373768	0	14.776697	205.57822	12.213042	345.65936	0
-5297	4.2906916	0	15.128229	212.72448	13.138668	339.98169	0
-5296	4.4738836	0	12.656488	219.0651	11.01132	336.38925	0
-5295	4.6666243	0	13.939233	212.90373	13.032682	349.25708	1.2746627e-05
-5294	5.8557908	0	13.966028	130.48391	13.96361	359.58328	7.920943e-05
-5293	3.8587788	0	14.179407	147.59153	13.054559	348.2511	6.1050482e-05
-5292	4.5844041	0	13.020197	255.07327	10.653443	322.36865	0
-5291	7.1005421	0	13.882471	159.21543	12.844439	353.26596	0.00018384308
-5290	4.1866571	0	14.178369	175.86757	13.628473	351.49634	9.0902722e-05
-5289	5.8184701	0	13.394922	102.77141	13.579883	353.00861	0.00021759072
-5288	4.2266307	0	12.938928	61.069371	13.232497	349.63309	0.00043723478
-5287	7.6911547	0	13.820428	152.53306	13.619809	343.25266	0.00040958178
-5286	6.6159524	0	12.634027	226.04614	10.681638	314.51874	4.0708235e-05
-5285	6.71281	0	12.82644	176.7543	11.551372	331.36383	7.8272425e-05
-5284	4.229783	0	13.432031	197.54551	11.058385	335.26285	3.3257571e-05
-5283	4.7277652	0	13.38949	198.74852	12.151481	329.82404	0.00019397144
-5282	6.8884887	0	12.245142	191.86861	11.737194	328.70062	0.0001929726
-5281	4.8310541	0	13.489832	213.45359	11.026893	324.85693	0.00018819569
-5280	7.5820406	0	14.961847	71.833916	16.244164	371.57257	0.0010175929
-5279	8.0106398	0	14.645532	160.86393	14.768326	354.03049	0.00033068766
-5278	6.7494665	0	12.619287	64.153746	13.433937	352.11432	0.00024086947
-5277	4.2910889	0	13.001154	78.519886	13.333971	346.00964	0.00080780927
-5276	6.5693349	0	13.128168	238.92213	11.536125	316.10004	6.8403422e-05
-5275	4.3578579	0	12.642053	220.86431	10.816133	315.63336	2.435099e-05
-5274	5.8679944	0	12.549463	110.75354	11.606125	337.84155	0.00020610406
-5273	5.4391793	0	14.220026	170.43183	13.971079	346.82468	0.00035052407
-5272	4.6249951	0	13.950128	143.66065	13.722795	352.2301	0.00012476345
-5271	5.4265386	0	14.067499	138.31641	14.188432	361.49222	0.00016401595
-5270	6.935913	0	12.937128	161.72638	13.027963	341.99384	0.00032847311
-5269	7.1480642	0	13.006158	164.95298	13.122745	341.37772	0.00028907348
-5268	5.8384996	0	12.879083	141.53751	12.337433	340.97092	0.0001277942
-5267	4.5395351	0	12.994318	157.03389	11.841591	341.73108	6.7479415e-05
-5266	5.1237995	0	12.552118	108.31572	11.976006	333.1835	0.0012297607
-5265	7.2613796	0	14.61059	95.93074	14.805398	358.65466	0.00053483861
-5264	6.698809	0	14.205408	226.72354	12.224408	324.00403	0
-5263	6.1768266	0	13.712671	166.97614	12.457168	348.21741	4.4085615e-05
-5262	7.5953212	0	14.866418	64.076862	15.191909	372.15689	0.00021074339
-5261	6.0969225	0	15.284265	139.97699	15.297964	359.11807	0.00010321381
-5260	4.137855	0	16.642572	140.41667	16.208502	360.59579	6.7459705e-05
-5259	3.1373103	0	16.680688	218.79965	14.485235	327.20053	0
-5258	3.0638037	0	15.778741	219.00212	13.666892	330.69275	0
-5257	5.9166586	0	15.147577	108.17366	15.674353	354.03189	0.00083451344
-5256	6.3305196	0	13.278802	180.38346	11.925012	327.32666	0.00010958646
-5255	7.3659949	0	14.780328	109.88994	14.365456	361.85355	0.0001533407
-5254	5.9195045	0	14.268549	111.40147	14.217382	344.61023	0.00041823853
-5253	5.4075725	0	13.442346	169.95137	10.956971	322.53488	0
-5252	8.152923	0	14.681573	104.20112	13.678787	360.35855	0.00020280746
-5251	5.6814607	0	14.130884	149.28446	13.66759	348.48434	0.0001728901
-5250	2.805061	0	12.919092	195.17686	11.192733	329.63849	1.7963347e-05
-5249	5.996377	0	13.738733	122.54908	12.861107	346.40594	9.8259021e-05
-5248	8.803606	0	14.098993	65.172931	13.495893	355.16327	0.00057474307
-5247	6.898352	0	12.670648	158.74155	11.944783	332.73502	7.2770374e-05
-5246	3.9368073	0	12.801202	181.46734	10.502771	327.92511	7.0927986e-05
-5245	7.0512136	0	14.239191	82.516022	14.605804	355.64236	0.00057636224
-5244	3.4878969	0	12.761682	171.85739	10.835616	333.55957	0
-5243	5.6853588	0	14.181482	64.888977	14.647088	365.93814	0.00041188007
-5242	4.8227326	0	13.59118	178.17128	11.985344	328.23566	1.1245e-05
-5241	2.3156683	0	12.025018	202.42285	9.7269058	298.7168	0
-5240	2.0250876	0	13.194116	155.95617	11.035148	324.30258	0
-5239	3.9004674	0	14.130365	156.75942	11.462938	330.07172	0
-5238	6.9759868	0	15.157983	134.8362	12.244013	330.67505	3.2880382e-05
-5237	7.7836325	0	14.533868	26.66856	14.748668	356.71805	0.0017477654
-5236	4.552723	0	15.290277	165.17216	15.062886	328.14078	0.0002516427
-5235	2.6539721	0	13.609094	139.74055	12.416783	333.00494	2.8628043e-05
-5234	2.3772758	0	13.630914	195.24072	10.960814	313.04391	6.23639e-05
-5233	5.2303977	0	14.794	85.032608	14.485534	345.72687	0.00047458221
-5232	3.7741035	0	14.343561	118.3845	14.303	347.79926	3.7221305e-05
-5231	10.19242	0	16.106012	58.092348	15.766811	365.25589	0.00018227718
-5230	8.2277746	0	15.472009	42.887655	16.353217	366.34576	0.00037599112
-5229	8.1245122	0	14.553674	102.72735	14.990824	349.125	0.00053972583
-5228	5.9113126	0	14.198572	116.07304	14.795854	349.33878	0.0004685552
-5227	7.895533	0	11.965417	76.372133	12.355204	342.73886	0.0001888618
-5226	6.7321099	0	10.480798	128.93941	9.8896229	319.48605	0.00013536695
-5225	9.6179408	0	10.018091	117.78654	9.7709646	314.77127	0.00029318627
-5224	6.5692442	0	11.102472	136.69986	10.088219	311.23862	4.419938e-05
-5223	6.605754	0	11.009698	130.83951	10.341256	331.09033	0.0002619658
-5222	7.0327159	0	12.975061	103.65586	13.189291	348.17007	0.00014107465
-5221	4.8460884	0	12.194391	134.0691	10.771217	315.73093	1.4407758e-05
-5220	5.5541152	0	12.997858	65.991643	12.864867	353.1713	0.00015173034
-5219	5.0365459	0	14.652429	127.58626	13.947356	338.56674	4.4135507e-05
-5218	4.599131	0	14.564966	129.5789	13.794926	339.57224	0
-5217	5.009531	0	16.668665	171.0337	14.449905	324.20166	0
-5216	3.9795438	0	16.48623	164.49881	14.574029	324.17874	0
-5215	3.2916311	0	14.68136	155.94462	13.840184	322.3385	0
-5214	4.1339229	0	13.029474	103.3834	12.037657	323.97501	2.041702e-05
-5213	6.0509071	0	14.371515	98.05927	14.416391	334.05783	0.00034275441
-5212	5.5039883	0	14.368219	67.858086	15.225639	349.74551	0.00015776337
-5211	4.1968574	0	13.920892	47.726041	14.764702	349.87253	0.00036281513
-5210	3.5821496	0	13.017786	47.09761	13.979919	349.51233	0.000291154
-5209	3.5536304	0	12.376733	104.34458	11.436768	331.57983	3.2044572e-05
-5208	4.2597109	0	12.845728	96.195305	11.628677	325.20288	3.0234304e-05
-5207	7.409446	0	12.27688	48.913597	12.033251	337.4035	0.00023796296
-5206	6.189915	0	13.284937	97.478546	12.642747	330.31653	0.00010874835
-5205	2.3985498	0	12.476312	84.465986	11.802383	337.1713	1.1933217e-05
-5204	4.4175353	0	11.436914	29.948842	12.214955	331.86594	0.00085902202
-5203	5.2333539	0	10.462732	101.93395	10.200898	308.23495	0.00016174725
-5202	4.7261476	0	9.3391663	95.155314	8.8336704	303.11319	1.3482044e-05
-5201	3.7517515	0	9.9803711	100.39271	9.6239772	306.57153	0
-5200	2.2742085	0	9.6567322	110.19788	9.4157924	296.21991	0
-5199	2.6175768	0	9.7669312	121.38685	9.6974832	298.62228	1.3673383e-05
-5198	6.8608855	0	12.668207	39.195915	13.525314	347.02127	0.00028462895
-5197	6.223993	0	11.113885	96.315952	10.504459	325.69144	0.00032983952
-5196	8.3577735	0	11.277032	74.664662	10.313615	328.53116	3.8592731e-05
-5195	5.403868	0	10.796228	60.249369	9.1787712	317.06644	8.5355015e-05
-5194	6.4306351	0	13.563196	18.336724	14.961553	367.02167	0.00086997984
-5193	6.2263737	0	10.624017	66.701452	10.300346	317.44995	0.0003413101
-5192	3.9514519	0	10.372064	62.641097	8.8463258	309.02539	1.0919947e-05
-5191	8.048092	0	11.415216	37.514578	12.218927	334.60806	0.00061380567
-5190	6.7869825	0	8.3561646	75.00526	8.1500148	299.7869	9.4502317e-05
-5189	4.0048034	0	6.996759	68.869128	7.3957826	283.21838	4.6531824e-05
-5188	4.9855163	0	7.8572632	68.797699	8.3806035	288.70813	7.2104314e-05
-5187	9.0490484	0	11.033197	19.188467	11.495792	334.94495	0.0011114079
-5186	10.268407	0	13.055292	54.560162	13.510568	336.97797	0.00058265307
-5185	8.8016004	0	12.680841	33.366534	12.915654	326.32828	0.00052531556
-5184	5.0179223	0	9.3615356	65.495857	9.5741898	301.43674	9.5356669e-05
-5183	11.704024	0	10.122675	26.433491	10.500571	318.70071	0.0014985383
-5182	8.1314058	0	7.8097473	65.09342	8.2068885	289.85529	0.00030012528
-5181	8.1443146	0	8.699762	64.016213	9.0918096	306.94623	0.0016038034
-5180	10.72774	0	10.665155	63.353262	10.727245	308.21396	0.00079088485
-5179	11.721518	0	8.048761	63.093253	8.4157632	292.99969	0.00037631916
-5178	9.7320254	0	7.5343567	50.772755	8.1907423	294.46017	0.00043074634
-5177	6.5647487	0	8.2963196	50.672828	9.055339	305.51669	0.00016330404
-5176	4.8845016	0	7.4490295	10.084095	9.4510614	312.21091	0.00081591661
-5175	4.5239754	0	6.066217	48.001219	7.3019331	291.34271	0.00025168739
-5174	7.6482876	0	6.6731201	49.542249	8.4948786	298.20331	0.0008130105
-5173	6.6360952	0	6.1983582	60.788106	6.7611311	279.25183	0
-5172	5.8838247	0	5.1314026	54.446017	6.8208383	284.04581	8.0750253e-05
-5171	8.8929358	0	7.9323059	40.312021	8.5847942	297.4942	0.00015152072
-5170	5.3301573	0	8.6892029	40.240038	9.3036955	296.42322	7.0014004e-05
-5169	10.280728	0	10.618951	23.940883	10.225044	317.6235	0.001171477
-5168	8.8201571	0	11.66015	40.976989	11.553771	312.57663	0.0005352411
-5167	12.080316	0	9.9345947	49.2385	9.6786359	303.89822	0.00052881642
-5166	7.0151187	0	6.953241	50.635256	7.1281045	277.06409	1.535972e-05
-5165	7.9442787	0	7.6626221	21.995071	8.0931143	307.96262	0.00077611384
-5164	11.417674	0	7.3383728	40.479464	7.8481173	291.84592	0.00061965451
-5163	4.7240381	0	5.2105957	21.859413	7.2897848	287.74411	0.00031942917
-5162	4.9140861	0	6.1032654	48.779173	7.9080508	275.24106	0.00078751917
-5161	2.9377168	0	4.620813	46.378939	6.9689249	265.82962	0
-5160	5.0259491	0	3.004541	17.311305	6.289116	297.10648	0.00039006624
-5159	5.1923053	0	7.636377	7.9673595	9.9335159	319.60388	0.0010656728
-5158	3.8260515	0	7.1068054	25.674044	9.0160146	310.67468	5.4795841e-05
-5157	3.764446	0	8.2243286	14.568837	10.105128	315.61884	0.00026966217
-5156	5.0953872	0	9.0547729	28.39709	10.359579	309.77524	1.2527176e-05
-5155	8.9183806	0	10.586847	13.31752	11.879642	337.24768	0.00089087351
-5154	3.5139223	0	7.2629639	37.297622	8.8761709	283.20749	9.4987093e-05
-5153	5.7832657	0	5.7704712	21.727783	8.0526696	298.92636	0.00054119843
-5152	5.3168933	0	7.6349121	29.992643	8.6692608	294.89673	0
-5151	6.128483	0	6.9438721	29.429713	8.7463546	290.25439	0.00015805211
-5150	7.0234953	0	8.9688049	24.031364	9.5586262	301.90036	6.7595341e-05
-5149	6.8033767	0	10.849176	15.454136	12.319615	339.48962	0.00044149171
-5148	7.143792	0	6.4421326	24.234021	8.2020564	286.97934	0.00025717384
-5147	5.3565881	0	7.1682678	29.589012	8.0690912	291.11499	0
-5146	2.273472	0	7.5515076	29.87647	9.3085262	301.87689	1.1568071e-05
-5145	1.9039335	0	7.0422607	21.472228	8.9468414	312.80322	0
-5144	2.2675709	0	6.6501404	17.428307	9.013733	315.63049	3.3292232e-05
-5143	3.8821343	0	6.5866943	21.491291	8.9899784	304.19385	0.00040512286
-5142	3.8815773	0	4.2431885	30.422976	6.4011793	281.12024	1.8146277e-05
-5141	2.8191122	0	4.3510376	23.940526	6.5132503	280.35858	0
-5140	3.9338321	0	5.9562622	17.488503	7.9616141	299.92551	0
-5139	8.0499521	0	9.8111816	12.719315	10.853156	320.56235	0.00067803551
-5138	6.5675182	0	9.5520264	28.879697	10.175651	288.76431	0.0001548461
-5137	7.575302	0	9.2152039	27.647998	10.067491	300.04382	5.7052655e-05
-5136	7.706359	0	9.2024475	29.255724	10.130981	294.26367	0.00068037144
-5135	7.1747957	0	8.8516479	4.192633	10.448317	315.64297	0.00089541137
-5134	6.8645722	0	7.982782	25.265807	9.2535781	293.30292	0.00011260343
-5133	8.6229798	0	9.3582092	11.888787	9.0962582	308.43399	0.00086743797
-5132	8.6721693	0	10.352167	17.343369	10.987467	304.92905	0.00019655169
-5131	5.2909782	0	7.0840698	27.449679	7.8303036	278.96832	0
-5130	8.7528486	0	9.3444458	17.780856	9.4537745	305.47263	5.7148765e-05
-5129	9.2474699	0	9.5499512	5.190462	10.739681	307.82727	0.00073450277
-5128	7.207104	0	6.2591797	16.402992	8.1739129	287.01224	0.00048234757
-5127	5.1981196	0	4.5320984	16.271136	6.8661051	275.56165	0.00047109261
-5126	3.2900091	0	1.6144348	30.281525	5.7743398	252.91666	0.00030028769
-5125	5.5906842	0	4.790979	18.890863	7.1117716	290.32941	0.00023615363
-5124	7.0874957	0	6.6977783	14.258259	8.5283016	293.53107	0.00040647316
-5123	6.2948844	0	3.5444885	24.795093	6.3573629	271.09387	0.0014623586
-5122	8.4633651	0	8.030603	9.0890908	9.3150942	310.14865	0.00048628669
-5121	9.7043732	0	5.6642395	16.154677	7.7678345	285.35748	0.00024201375
-5120	13.126144	0	5.3802734	13.767357	6.98	285.32831	0.00057068675
-5119	5.7250666	0	2.7256714	17.069416	6.1359174	273.1972	0.0014669521
-5118	6.0179507	0	2.3872314	25.384755	5.8569559	263.43832	0.00024372203
-5117	10.875807	0	6.5187622	3.9112847	8.4215258	307.5509	0.0011584578
-5116	8.6923313	0	5.9779602	26.905798	7.4747201	285.54645	0.00040799432
-5115	7.8375194	0	5.3469482	20.586761	7.113957	283.32309	0.00023571096
-5114	8.9405352	0	6.4305359	18.639114	8.4894778	296.27774	0.00082120937
-5113	12.582051	0	5.4183289	12.088388	7.6257687	296.25864	0.00040637358
-5112	7.4074576	0	5.7324158	21.32618	7.6035565	294.82892	0.00099964819
-5111	8.9582715	0	7.1221252	28.135982	6.5185013	278.20145	9.6486333e-05
-5110	4.1249778	0	7.5195862	4.8114689	9.8283116	315.88422	0.0016309331
-5109	3.4355335	0	5.780603	26.977212	7.7587112	285.50031	0.00028585491
-5108	7.5355602	0	5.0332886	25.13133	7.0344253	284.32578	0.00053308888
-5107	6.1252697	0	4.9231201	20.390487	7.6438105	290.43671	0.00080228685
-5106	4.6780351	0	2.950769	32.769161	6.511946	266.54608	0
-5105	2.9999651	0	-0.65369263	35.814104	5.1688143	257.06085	0
-5104	3.813732	0	-0.92163696	26.787324	4.8162442	279.47458	0.00027550873
-5103	7.8813533	0	4.9189697	19.197259	7.4476188	294.60739	0.00029638527
-5102	9.1118412	0	6.1753784	17.818083	7.5767507	299.92996	0.00024738525
-5101	9.8622514	0	4.8443848	18.103312	7.0139171	287.40097	0.00025073908
-5100	11.192627	0	6.2327515	23.845787	8.11857	293.30734	0.00093355846
-5099	10.462158	0	1.4806763	30.028048	5.2773533	257.6225	0.0013459251
-5098	7.0089977	0	3.4955994	28.277144	5.9264242	266.7103	0.00015702815
-5097	9.2847809	0	5.8544556	20.718472	7.9725021	294.30594	0.00079425668
-5096	8.3824409	0	7.4021851	31.497132	8.8137012	292.20715	0.00035996078
-5095	5.1835026	0	4.9216553	24.880385	7.3029037	281.12955	0.0001590921
-5094	3.9900256	0	4.3648621	45.971668	6.0183364	257.05548	0
-5093	6.4705621	0	6.0821777	17.397391	6.3638407	293.40094	1.1694648e-05
-5092	8.4794976	0	6.8485352	23.956263	8.4520433	299.57639	0.00038746872
-5091	7.1438215	0	6.4889771	12.073043	8.4793977	302.28912	0.00070531091
-5090	7.7830746	0	5.2274109	45.216655	7.0635254	279.58658	0.00027657142
-5089	7.9089797	0	5.1883179	36.849852	7.1479004	277.6554	0.00019643556
-5088	7.0108059	0	7.3819824	19.820848	8.9863093	316.14673	0.00039777752
-5087	7.5123604	0	8.9187256	26.687432	10.505085	315.36554	0.00021978115
-5086	3.3824674	0	9.120874	34.959008	10.99555	320.95444	0
-5085	3.1133274	0	8.2419983	27.085935	10.179866	322.28177	0
-5084	4.8097561	0	7.9734741	30.411897	9.4756309	313.96454	1.2932991e-05
-5083	5.8374248	0	7.3210388	53.338356	8.0448711	287.78809	0
-5082	6.1416264	0	8.1802307	25.165315	8.876327	303.52463	0
-5081	8.4552518	0	9.2959839	38.440674	10.128768	312.21216	0
-5080	9.364554	0	8.6996094	48.177674	9.0385	297.53864	6.5511646e-05
-5079	8.5951782	0	7.7383972	50.443548	7.2894598	291.40314	1.073457e-05
-5078	7.0373664	0	7.0729004	34.072163	8.237029	293.80453	0.00012903809
-5077	5.8893112	0	4.1133362	47.831164	6.2776599	282.63324	0.00010218507
-5076	4.7359167	0	3.9683472	25.736628	7.4878584	286.92322	0.00042749346
-5075	5.2941872	0	1.0691162	65.957214	5.232908	249.53468	2.8846231e-05
-5074	2.9597095	0	2.5128418	57.157863	6.2500268	264.8378	0
-5073	3.6344539	0	4.5546814	44.525028	6.7024017	288.35522	7.5898395e-05
-5072	4.2694875	0	6.6204773	41.278895	8.8307101	291.40161	0.00036093782
-5071	3.6080537	0	4.6216675	51.979733	7.7235467	290.07669	1.0098799e-05
-5070	5.3968977	0	7.638147	40.043266	9.1631612	305.97043	0.00021815685
-5069	6.4674441	0	7.6223083	67.515287	8.3363841	303.42761	6.589018e-05
-5068	7.9206757	0	6.3216492	56.654321	6.9699441	294.66446	5.8869629e-05
-5067	7.4130177	0	7.7630859	22.630911	9.3777544	311.98932	0.00027491147
-5066	8.058833	0	8.8979431	25.597008	10.447096	320.01077	0.00062895193
-5065	6.5904065	0	7.8680054	79.072473	8.3591599	292.30118	0.00013256264
-5064	7.1404197	0	6.2066589	47.478513	6.3816173	287.19006	1.1000545e-05
-5063	10.661105	0	5.808313	52.413879	7.5539536	294.76517	0.00039215905
-5062	9.5305259	0	5.2672974	75.315325	5.8645866	276.92859	7.6956859e-05
-5061	4.6228039	0	6.2584778	16.810592	8.244564	307.85867	0.00061127266
-5060	4.2123655	0	7.9164673	71.672805	9.1631459	305.05731	2.8885921e-05
-5059	8.0878497	0	8.7838989	48.707703	10.252624	313.12549	0.00017153164
-5058	7.2819951	0	5.5186707	64.653178	7.5645051	285.61725	0.00021794939
-5057	9.8894941	0	4.1158081	80.766489	6.2682642	268.79242	0.0001607004
-5056	8.556087	0	7.4431396	41.137299	8.3795382	302.21497	0.0011397979
-5055	7.5007583	0	9.7368408	50.00459	11.435427	334.31586	0.0010509574
-5054	10.204216	0	8.8192993	74.782295	9.9055636	306.9296	0.00077411674
-5053	9.1441564	0	6.0684753	67.432521	8.1548203	293.77457	0.00035246429
-5052	8.7481251	0	4.6530701	86.711867	6.2098145	278.56815	4.6224585e-05
-5051	6.1173109	0	2.8531128	100.3034	5.8695333	259.52771	9.4401635e-06
-5050	5.4459809	0	3.0884338	113.66176	5.2403198	257.92068	0
-5049	3.904318	0	3.3554321	81.236799	5.6693753	272.28253	0
-5048	4.1372725	0	2.8175903	85.04281	4.9039887	277.98184	0
-5047	4.3314145	0	3.6427856	86.615182	5.3506428	279.85278	0
-5046	3.0838765	0	3.6407104	118.9148	5.819682	270.47684	0
