!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-04-29 00:00:00	5.3610151	0	101631.99	8.4970642	85.787163	0.90776954	224.86695	1.3651996e-08
1979-04-30 00:00:00	4.445092	0	101485.2	5.5918518	63.362858	0.82753927	276.80384	7.8523099e-09
1979-05-01 00:00:00	3.5531591	0	100815.17	3.7028748	78.75267	0.8501489	265.7803	6.8449786e-08
1979-05-02 00:00:00	3.9499317	0	101164.86	2.6273438	72.429947	0.66993026	359.72228	5.8483499e-08
1979-05-03 00:00:00	3.1708652	0	101342.74	2.6550537	75.077003	0.71980302	338.94828	2.4520492e-08
1979-05-04 00:00:00	2.8559902	0	101865.5	3.3677612	69.993164	0.71883336	342.10698	1.1191669e-08
1979-05-05 00:00:00	3.2027815	0	102287.66	4.5821167	64.497314	0.67590161	364.68897	0
1979-05-06 00:00:00	3.3057667	0	102308.73	5.3453918	74.298256	1	157.86819	5.3755208e-08
1979-05-07 00:00:00	2.869487	0	101537.64	7.2942749	94.876877	1	79.021888	1.7066386e-07
1979-05-08 00:00:00	2.6120111	0	101559.38	7.3374573	94.165016	1	71.702332	1.7329727e-07
1979-05-09 00:00:00	2.0586352	0	102145.69	7.7896362	70.46434	0.71078829	353.66015	1.2128758e-08
1979-05-10 00:00:00	4.938947	0	101704.97	9.5354248	95.633774	1	57.459455	1.891727e-07
1979-05-11 00:00:00	4.4545248	0	102009.51	11.062128	94.814201	1	113.28105	4.2433439e-08
1979-05-12 00:00:00	4.0406695	0	102569.43	10.577417	85.840942	0.89733618	250.4982	1.2220109e-08
1979-05-13 00:00:00	4.4827565	0	102445.8	11.482477	75.064423	0.52505087	435.75516	0
1979-05-14 00:00:00	3.3403273	0	102327.38	11.644678	81.859955	0.74607395	338.67547	3.9722836e-09
1979-05-15 00:00:00	2.0491404	0	101587.4	9.4453979	81.068451	0.89736619	256.58089	3.0143131e-09
1979-05-16 00:00:00	3.5354845	0	99814.352	8.1965881	83.97757	0.95179221	223.07395	9.6424505e-08
1979-05-17 00:00:00	3.5124491	0	99194.328	7.5237976	86.592827	0.84956978	289.66206	9.95437e-08
1979-05-18 00:00:00	3.8817633	0	100831.5	7.1212097	75.862221	0.82472265	308.19152	1.7650924e-08
1979-05-19 00:00:00	3.8860029	0	101357.95	6.5538574	66.900307	0.91150808	256.96874	7.2712774e-09
1979-05-20 00:00:00	4.0840407	0	100107.39	7.4041992	83.205673	1	172.87165	1.3469308e-07
1979-05-21 00:00:00	1.9426369	0	99882.055	7.2297913	74.455406	0.84177671	302.12102	8.2390463e-08
1979-05-22 00:00:00	3.1222024	0	99934.047	7.520105	75.037979	0.77337086	343.33508	1.90882e-08
