"",45.900
311.0000,-2.9579E+001
312.0000,-2.3505E+001
313.0000,-1.9255E+001
314.0000,5.0069E+000
315.0000,-1.3211E+001
316.0000,-1.9890E+001
317.0000,-1.8217E+001
318.0000,-7.1872E+000
319.0000,-8.8943E-001
320.0000,4.9812E-001
321.0000,-2.3104E+001
322.0000,-3.8819E+001
323.0000,-2.7958E+001
324.0000,-4.1035E+001
325.0000,-2.8157E+001
326.0000,-2.0440E+001
327.0000,-1.0023E+001
328.0000,-1.3818E+001
329.0000,-1.1054E+001
330.0000,-3.3404E+000
331.0000,-1.0727E+000
332.0000,-3.7420E+000
333.0000,-3.5637E+000
334.0000,4.0610E+000
335.0000,7.4263E+000
336.0000,1.6802E+001
337.0000,9.2875E-001
338.0000,2.7321E+001
339.0000,1.1945E+001
340.0000,1.5692E+001
341.0000,3.9609E+001
342.0000,3.2740E+001
343.0000,5.7586E+001
344.0000,5.4220E+001
345.0000,6.5417E+001
346.0000,2.7663E+001
347.0000,3.6822E+001
348.0000,1.8041E+001
349.0000,-3.7923E+000
350.0000,2.2817E+000
351.0000,3.2408E+001
352.0000,-2.3722E+001
353.0000,2.2315E+001
354.0000,1.4761E+001
355.0000,-2.0377E+001
356.0000,1.8419E+001
357.0000,-1.6798E+001
358.0000,-4.0268E+000
359.0000,-1.5288E+000
360.0000,9.8474E+000
361.0000,-5.0816E+000
362.0000,1.0136E+001
363.0000,1.2024E+001
364.0000,1.1611E+001
365.0000,-1.1976E+001
