Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-03-21 00:00:00,158.75629,252.53441,1.6452271,66.220215,4.1312133,0.00057757471,0
1979-03-22 00:00:00,148.16616,253.34053,1.5043884,73.798576,3.019363,0.0086205653,0.006483136
1979-03-23 00:00:00,168.49706,262.06415,2.9653259,59.046104,2.6372466,0,0
1979-03-24 00:00:00,18.677533,311.93188,5.4368835,87.686203,6.2543581,0.024375582,0
1979-03-25 00:00:00,66.317504,308.37311,6.2219788,94.640213,5.7561094,0.0057454853,0
1979-03-26 00:00:00,84.102036,292.42004,4.0821167,80.548347,7.34585,0.0052681833,0
1979-03-27 00:00:00,101.60135,283.01672,3.9517151,81.504562,7.4305143,0.00862903,0
1979-03-28 00:00:00,147.19715,270.71158,3.4892822,75.92205,8.6095695,0.0030845962,0
1979-03-29 00:00:00,169.42565,268.24487,3.6737,64.686119,9.4687379,0.0014235579,0
1979-03-30 00:00:00,92.776788,288.56003,4.9135071,76.597702,4.9232367,0.00150684,0
1979-03-31 00:00:00,118.65016,296.06824,5.4837891,80.837128,6.1155247,0.0022631289,0
1979-04-01 00:00:00,132.34313,282.03287,4.3383728,79.651329,5.7116623,0.0034200343,0
1979-04-02 00:00:00,167.8419,264.64648,2.7136169,80.382599,4.5156692,0.0036421461,0
1979-04-03 00:00:00,187.13312,260.70163,2.6042114,70.35878,3.6918722,0.00066422565,0
1979-04-04 00:00:00,181.5398,275.51282,3.7056213,70.663521,4.1318553,0,0
1979-04-05 00:00:00,173.81985,274.38861,4.3695618,74.513046,4.1672479,0.001673006,0
1979-04-06 00:00:00,152.32141,298.02017,4.5325562,84.628456,2.8555934,0.0034737647,0
1979-04-07 00:00:00,159.61122,286.82401,4.2402588,82.86158,5.6869354,0.0062554451,0.0024527669
1979-04-08 00:00:00,118.23889,290.38232,3.6944824,86.518997,5.1862676,0.0044508481,0
1979-04-09 00:00:00,184.99433,278.95438,4.2085205,79.901649,3.140403,0.0014813916,0
1979-04-10 00:00:00,102.66041,295.41455,4.0063721,80.617966,4.6661043,0.0038716742,0
1979-04-11 00:00:00,138.88407,307.23489,6.4731995,84.857735,3.5976981,0.0055163595,0
1979-04-12 00:00:00,78.816191,318.0968,7.014032,94.410294,4.0669372,0.0088970078,0
1979-04-13 00:00:00,189.52957,293.32016,7.4564148,69.233681,3.7687183,0.0010256706,0
1979-04-14 00:00:00,80.666472,305.86237,6.8192993,85.684372,4.7877802,0.0090498264,0
1979-04-15 00:00:00,244.53946,274.52945,7.6086365,68.934433,2.5816217,0,0
1979-04-16 00:00:00,212.59398,290.96112,8.3360535,68.214951,2.7594801,0,0
1979-04-17 00:00:00,181.821,309.6702,8.3459717,83.272964,2.7409396,0.00013625006,0
1979-04-18 00:00:00,173.36356,319.44681,8.4202209,86.668053,3.4231288,0.00088945812,0
1979-04-19 00:00:00,63.361933,325.20285,8.0296875,91.848236,6.116053,0.0065733619,0
1979-04-20 00:00:00,186.89887,303.37405,7.7327209,73.652939,5.6078779,0.00065246735,0
1979-04-21 00:00:00,170.9401,311.59402,8.0136047,80.765182,5.6848271,0.0014921054,0
1979-04-22 00:00:00,57.358702,321.36572,7.6787659,85.740067,6.8896916,0.0087568764,0
1979-04-23 00:00:00,127.27482,314.95306,7.0960327,89.499603,6.8576563,0.0069004221,0
