Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      177   177.000       14.9932       14.1093       12.4857      0.600807      0.208233E-01  0.590600E-02  -158.744      -30.8433      -81.2209       132.028       0.00000      -386.947       8.08994      0.710728       5.00000       4.00000       1.85327       0.00000       0.00000       0.00000       0.00000    
      178   178.000       14.9002       14.0727       12.4993      0.749904      0.259955E-01  0.569934E-02  -130.948      -22.5039      -63.9463       103.569       0.00000      -386.448       8.34895      0.718282       5.00000       4.00000       1.85625       0.00000       0.00000       0.00000       0.00000    
      179   179.000       14.8118       14.0353       12.5011      0.593796      0.205875E-01  0.143487E-02  -152.142      -22.5686      -71.6033       198.749       0.00000      -385.974       8.54064      0.718282       5.00000       4.00000       1.85664       0.00000       0.00000       0.00000       0.00000    
      180   180.000       14.8991       14.0926       12.4993      0.910339      0.315571E-01  0.467242E-02  -162.009      -27.3372      -80.4906       175.537       0.00000      -386.442       8.54065      0.718282       5.00000       4.00000       1.85625       0.00000       0.00000       0.00000       0.00000    
      181   181.000       14.9199       14.1076       12.4989      0.553157      0.191745E-01  0.678603E-02  -238.164      -37.5416      -139.112       198.969       0.00000      -386.554       8.55231      0.718282       5.00000       4.00000       1.85615       0.00000       0.00000       0.00000       0.00000    
      182   182.000       14.7929       14.0550       12.5014      0.757048      0.262486E-01  0.786400E-02  -158.607      -37.6440      -72.5518       34.9098       0.00000      -385.872       8.85412      0.718282       5.00000       4.00000       1.85671       0.00000       0.00000       0.00000       0.00000    
      183   183.000       14.4680       13.8940       12.5082      0.612829      0.212616E-01  0.433200E-02  -142.270      -21.4556      -74.9177       154.216       0.00000      -384.134       9.50564      0.718282       5.00000       4.00000       1.85820       0.00000       0.00000       0.00000       0.00000    
      184   184.000       14.4860       13.9070       12.5079      0.804894      0.279242E-01  0.507813E-02  -158.732      -24.2268      -86.2496       158.804       0.00000      -384.230       9.50883      0.718282       5.00000       4.00000       1.85812       0.00000       0.00000       0.00000       0.00000    
      185   185.000       14.4737       13.9047       12.5081      0.485215      0.168340E-01   0.00000      -177.094      -12.8117      -98.9495       240.733       0.00000      -384.164       9.58097      0.718282       5.00000       4.00000       1.85817       0.00000       0.00000       0.00000       0.00000    
      186   186.000       14.3353       13.9839       12.5113      0.496697      0.172370E-01   0.00000      -112.986      -1.73567      -60.0754       195.021       0.00000      -383.426       11.7443      0.718282       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      187   187.000       14.4650       14.0866       12.5113       0.00000      0.705919E-04   0.00000      -46.8284      0.384170E-01 -0.169595E-02   213.373       0.00000      -384.118       11.4778      0.679806       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      188   188.000       14.7663       14.2977       12.5113       0.00000      0.852147E-04   0.00000      -56.5017      0.659143E-01  0.158997E-01   279.251       0.00000      -385.730       11.1435      0.679805       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      189   189.000       15.1833       14.5808       12.5113       0.00000      0.916056E-04   0.00000      -52.5254      0.698081E-01  0.329813E-01   262.221       0.00000      -387.969       10.7268      0.679804       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      190   190.000       15.6000       14.8472       12.5113       0.00000      0.973856E-04   0.00000      -60.6768      0.639799E-01 -0.123748E-01   288.016       0.00000      -390.217       10.2956      0.679804       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      191   191.000       16.0652       15.1362       12.5113       0.00000      0.775956E-04   0.00000      -64.9022      0.522312E-01 -0.120003E-01   286.704       0.00000      -392.738       9.87823      0.679803       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      192   192.000       16.5153       15.4181       12.5113      0.169479      0.585655E-02   0.00000      -70.5634       11.5147      -17.9424       243.028       0.00000      -395.189       9.58018      0.679803       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      193   193.000       18.8562       15.6368       12.5113      0.243597      0.837921E-02  0.525758E-02  -189.668      -13.3996      -97.9864       242.443       0.00000      -408.119       4.04313      0.678262       5.00000       4.00000       1.85886       0.00000       0.00000       0.00000       0.00000    
      194   194.000       19.0017       15.7020       12.5076      0.232201      0.798493E-02  0.628144E-02  -240.110      -28.3948      -124.400       256.333       0.00000      -408.933       4.04313      0.679202       5.00000       4.00000       1.85806       0.00000       0.00000       0.00000       0.00000    
      195   195.000       18.9684       15.7204       12.5066      0.309584      0.106467E-01  0.739561E-02  -279.346      -42.8311      -158.103       208.865       0.00000      -408.746       4.18715      0.680044       5.00000       4.00000       1.85783       0.00000       0.00000       0.00000       0.00000    
      196   196.000       18.4887       15.6277       12.5180      0.320151      0.110205E-01  0.646307E-02  -240.180      -25.1651      -135.579       237.418       0.00000      -406.068       4.76616      0.681572       5.00000       4.00000       1.86034       0.00000       0.00000       0.00000       0.00000    
      197   197.000       18.3941       15.6218       12.5241      0.208578      0.718116E-02  0.520652E-02  -199.579      -15.7110      -103.581       247.541       0.00000      -405.542       4.95848      0.683427       5.00000       4.00000       1.86167       0.00000       0.00000       0.00000       0.00000    
      198   198.000       18.5137       15.6809       12.5228      0.110026      0.378723E-02   0.00000      -117.723       1.32117      -43.2385       253.077       0.00000      -406.207       4.95849      0.684244       5.00000       4.00000       1.86139       0.00000       0.00000       0.00000       0.00000    
      199   199.000       19.3325       15.8520       12.5228      0.257549      0.885081E-02  0.460128E-02  -181.425       13.4319      -117.906       268.223       0.00000      -410.788       4.05716      0.684019       5.00000       4.00000       1.86139       0.00000       0.00000       0.00000       0.00000    
      200   200.000       19.5715       15.9608       12.5176      0.329499      0.113181E-01  0.551629E-02  -196.813       14.5316      -139.640       243.718       0.00000      -412.132       4.05717      0.685024       5.00000       4.00000       1.86024       0.00000       0.00000       0.00000       0.00000    
      201   201.000       19.7076       16.0186       12.5174      0.345066      0.118496E-01  0.637863E-02  -230.168      -8.85576      -142.923       237.424       0.00000      -412.899       4.05718      0.686629       5.00000       4.00000       1.86019       0.00000       0.00000       0.00000       0.00000    
      202   202.000       19.6318       16.0255       12.5221      0.306219      0.105172E-01  0.662593E-02  -196.916      -23.9453      -110.793       153.197       0.00000      -412.472       4.22331      0.688367       5.00000       4.00000       1.86123       0.00000       0.00000       0.00000       0.00000    
      203   203.000       19.3209       15.9671       12.5320      0.431085      0.148148E-01  0.738296E-02  -237.472      -42.1949      -128.938       154.966       0.00000      -410.723       4.55498      0.689775       5.00000       4.00000       1.86339       0.00000       0.00000       0.00000       0.00000    
      204   204.000       18.8441       15.8589       12.5523      0.644278      0.221623E-01  0.778458E-02  -217.339      -45.4705      -111.998       90.0744       0.00000      -408.051       5.05815      0.692778       5.00000       4.00000       1.86782       0.00000       0.00000       0.00000       0.00000    
      205   205.000       18.2376       15.6934       12.5930      0.224345      0.772640E-02  0.627229E-02  -204.664      -31.0426      -100.092       194.685       0.00000      -404.671       5.72027      0.700316       5.00000       4.00000       1.87671       0.00000       0.00000       0.00000       0.00000    
      206   206.000       18.1520       15.6782       12.5978      0.270409      0.931440E-02  0.675287E-02  -225.869      -29.4753      -123.718       197.693       0.00000      -404.196       5.85817      0.701391       5.00000       4.00000       1.87777       0.00000       0.00000       0.00000       0.00000    
      207   207.000       17.9957       15.6397       12.6060      0.337720      0.116365E-01  0.667245E-02  -218.104      -36.5361      -109.039       191.150       0.00000      -403.329       6.06999      0.703000       5.00000       4.00000       1.87955       0.00000       0.00000       0.00000       0.00000    
      208   208.000       17.8524       15.6028       12.6173      0.289957      0.999361E-02  0.661018E-02  -213.774      -31.6337      -111.511       188.506       0.00000      -402.536       6.27600      0.705640       5.00000       4.00000       1.88201       0.00000       0.00000       0.00000       0.00000    
      209   209.000       17.7219       15.5680       12.6262      0.529504      0.182545E-01  0.759284E-02  -242.726      -45.5207      -129.653       167.373       0.00000      -401.814       6.46342      0.707685       5.00000       4.00000       1.88397       0.00000       0.00000       0.00000       0.00000    
      210   210.000       17.4184       15.4690       12.6549      0.518959      0.179016E-01  0.757175E-02  -255.109      -44.7873      -137.651       188.909       0.00000      -400.140       6.86136      0.714823       5.00000       4.00000       1.89022       0.00000       0.00000       0.00000       0.00000    
      211   211.000       17.1625       15.3817       12.6703      0.462675      0.159681E-01  0.817561E-02  -179.866      -35.6947      -91.2223       42.3636       0.00000      -398.732       7.19205      0.718282       5.00000       4.00000       1.89359       0.00000       0.00000       0.00000       0.00000    
      212   212.000       16.7134       15.2030       12.6796      0.837551      0.289314E-01  0.500412E-02  -60.5717     -0.469640      -17.5022       37.2155       0.00000      -396.270       7.68339      0.718282       5.00000       4.00000       1.89563       0.00000       0.00000       0.00000       0.00000    
      213   213.000       16.6362       15.1707       12.6812      0.969582      0.334972E-01  0.312532E-02  -169.019      -19.5276      -75.2264       218.123       0.00000      -395.848       7.77011      0.718282       5.00000       4.00000       1.89597       0.00000       0.00000       0.00000       0.00000    
      214   214.000       16.7335       15.2312       12.6791      0.604514      0.208808E-01  0.611720E-02  -218.087      -33.8358      -107.308       214.347       0.00000      -396.380       7.77012      0.718282       5.00000       4.00000       1.89552       0.00000       0.00000       0.00000       0.00000    
      215   215.000       16.6966       15.2239       12.6798      0.249914      0.863301E-02  0.590590E-02  -194.816      -21.7358      -105.174       190.799       0.00000      -396.179       7.85772      0.718282       5.00000       4.00000       1.89567       0.00000       0.00000       0.00000       0.00000    
      216   216.000       16.6623       15.2164       12.6804      0.478610      0.165342E-01  0.606828E-02  -273.046      -34.6828      -139.595       289.855       0.00000      -395.991       7.93589      0.718282       5.00000       4.00000       1.89580       0.00000       0.00000       0.00000       0.00000    
      217   217.000       16.6801       15.2355       12.6800      0.312583      0.107982E-01  0.744775E-02  -210.128      -34.8516      -118.036       140.202       0.00000      -396.089       7.98012      0.718282       5.00000       4.00000       1.89571       0.00000       0.00000       0.00000       0.00000    
      218   218.000       16.4581       15.1434       12.6845      0.120095      0.415050E-02   0.00000      -134.445      -6.29986      -57.2861       211.410       0.00000      -394.876       8.26548      0.718282       5.00000       4.00000       1.89669       0.00000       0.00000       0.00000       0.00000    
      219   219.000       16.9835       15.2396       12.6845      0.557469      0.192464E-01  0.648957E-02  -181.264      -24.5057      -99.7839       145.509       0.00000      -397.750       6.97838      0.717679       5.00000       4.00000       1.89669       0.00000       0.00000       0.00000       0.00000    
      220   220.000       16.8406       15.1914       12.6889      0.529715      0.182933E-01  0.703327E-02  -244.131      -34.4666      -133.191       204.191       0.00000      -396.967       7.17371      0.718282       5.00000       4.00000       1.89766       0.00000       0.00000       0.00000       0.00000    
      221   221.000       16.6808       15.1378       12.6920      0.431262      0.148980E-01  0.687369E-02  -229.862      -29.9482      -127.708       193.459       0.00000      -396.092       7.40598      0.718282       5.00000       4.00000       1.89834       0.00000       0.00000       0.00000       0.00000    
      222   222.000       16.5393       15.0887       12.6948      0.659072      0.227740E-01  0.686694E-02  -234.583      -37.4986      -120.296       200.340       0.00000      -395.320       7.61849      0.718282       5.00000       4.00000       1.89895       0.00000       0.00000       0.00000       0.00000    
      223   223.000       16.4083       15.0423       12.6974      0.591851      0.204564E-01  0.716080E-02  -252.538      -39.4153      -133.348       209.011       0.00000      -394.605       7.82483      0.718282       5.00000       4.00000       1.89951       0.00000       0.00000       0.00000       0.00000    
      224   224.000       16.2527       14.9841       12.7005      0.431048      0.149030E-01  0.603944E-02  -176.041      -18.2186      -98.7958       158.326       0.00000      -393.757       8.06986      0.718282       5.00000       4.00000       1.90019       0.00000       0.00000       0.00000       0.00000    
      225   225.000       16.1831       14.9590       12.7019      0.542323      0.187528E-01   0.00000      -91.1584      -4.75251      -35.5532       139.323       0.00000      -393.378       8.19281      0.718282       5.00000       4.00000       1.90049       0.00000       0.00000       0.00000       0.00000    
      226   226.000       15.7263       15.0183       12.7127      0.646636      0.223797E-01  0.477179E-02  -68.3272      -5.14940      -21.6030       56.8585       0.00000      -390.900       10.8003      0.718282       5.00000       4.00000       1.90286       0.00000       0.00000       0.00000       0.00000    
      227   227.000       15.6973       15.0011       12.7133      0.520452      0.180136E-01  0.425086E-02  -178.717      -17.2016      -89.1100       200.847       0.00000      -390.743       10.8369      0.718282       5.00000       4.00000       1.90298       0.00000       0.00000       0.00000       0.00000    
      228   228.000       15.7313       15.0271       12.7126      0.916779      0.317289E-01   0.00000      -103.671      -8.01565      -47.5459       127.953       0.00000      -390.927       10.8369      0.718282       5.00000       4.00000       1.90283       0.00000       0.00000       0.00000       0.00000    
      229   229.000       15.0557       15.0557       15.0557      0.634416      0.219855E-01  0.668520E-02  -196.749      -24.4942      -106.573       175.474       0.00000      -387.283       16.0500      0.500000       5.00000       4.00000       2.41458       0.00000       0.00000       0.00000       0.00000    
      230   230.000       15.0254       15.0254       15.0254      0.564159      0.195519E-01  0.484477E-02  -168.801      -7.41412      -100.411       174.333       0.00000      -387.120       16.0500      0.500000       5.00000       4.00000       2.40794       0.00000       0.00000       0.00000       0.00000    
      231   231.000       15.0294       15.0294       15.0294      0.710718      0.246310E-01   0.00000      -103.647      0.897067      -61.3621       123.130       0.00000      -387.142       16.0500      0.500000       5.00000       4.00000       2.40882       0.00000       0.00000       0.00000       0.00000    
      232   232.000       15.0513       15.0513       15.0513      0.717841      0.248767E-01   0.00000      -85.8161       4.91959      -36.3554       158.568       0.00000      -387.259       16.0500      0.500000       5.00000       4.00000       2.41360       0.00000       0.00000       0.00000       0.00000    
      233   233.000       15.1414       15.1414       15.1414      0.293168      0.101580E-01   0.00000      -125.474       2.35814      -51.7843       221.035       0.00000      -387.744       16.0500      0.500000       5.00000       4.00000       2.43329       0.00000       0.00000       0.00000       0.00000    
      234   234.000       15.2608       15.2608       15.2608      0.509524      0.176503E-01  0.656065E-02  -118.606      -14.4385      -61.2456       89.5453       0.00000      -388.387       16.0500      0.500000       5.00000       4.00000       2.45936       0.00000       0.00000       0.00000       0.00000    
      235   235.000       15.2204       15.2204       15.2204      0.384813      0.133313E-01  0.708943E-02  -144.593      -20.5734      -78.7041       106.975       0.00000      -388.169       16.0500      0.500000       5.00000       4.00000       2.45053       0.00000       0.00000       0.00000       0.00000    
      236   236.000       15.1690       15.1690       15.1690      0.413352      0.143214E-01  0.348264E-02  -149.147      -9.45981      -77.7404       163.885       0.00000      -387.893       16.0500      0.500000       5.00000       4.00000       2.43932       0.00000       0.00000       0.00000       0.00000    
      237   237.000       15.1848       15.1848       15.1848      0.192226      0.665985E-02   0.00000      -131.337      -6.27493      -53.1726       191.449       0.00000      -387.977       16.0500      0.500000       5.00000       4.00000       2.44276       0.00000       0.00000       0.00000       0.00000    
      238   238.000       15.2587       15.2587       15.2587      0.346803      0.120136E-01   0.00000      -116.273      -5.98364      -55.9254       139.958       0.00000      -388.375       16.0500      0.500000       5.00000       4.00000       2.45890       0.00000       0.00000       0.00000       0.00000    
      239   239.000       15.2859       15.2859       15.2859      0.301126      0.104307E-01  0.594480E-02  -195.114      -22.8346      -95.4679       189.138       0.00000      -388.522       16.0500      0.500000       5.00000       4.00000       2.46484       0.00000       0.00000       0.00000       0.00000    
      240   240.000       15.2751       15.2751       15.2751      0.513485      0.177871E-01   0.00000      -108.578      -3.12332      -53.9597       131.122       0.00000      -388.464       16.0500      0.500000       5.00000       4.00000       2.46248       0.00000       0.00000       0.00000       0.00000    
      241   241.000       15.3008       15.3008       15.3008      0.703959      0.243838E-01  0.541493E-02  -126.291      -12.0706      -64.2468       118.726       0.00000      -388.602       16.0500      0.500000       5.00000       4.00000       2.46810       0.00000       0.00000       0.00000       0.00000    
      242   242.000       15.2880       15.2880       15.2880      0.516927      0.179058E-01  0.871183E-02  -258.011      -32.7524      -145.502       187.357       0.00000      -388.533       16.0500      0.500000       5.00000       4.00000       2.46529       0.00000       0.00000       0.00000       0.00000    
      243   243.000       15.1943       15.1943       15.1943      0.677309      0.234656E-01  0.699075E-02  -223.655      -25.0180      -115.221       199.840       0.00000      -388.028       16.0500      0.500000       5.00000       4.00000       2.44483       0.00000       0.00000       0.00000       0.00000    
      244   244.000       15.1606       15.1606       15.1606      0.637841      0.220997E-01  0.267108E-02  -106.868      -5.72165      -51.4399       119.281       0.00000      -387.847       16.0500      0.500000       5.00000       4.00000       2.43748       0.00000       0.00000       0.00000       0.00000    
      245   245.000       15.1734       15.1734       15.1734      0.482968      0.167332E-01  0.437984E-02  -184.474      -14.0568      -88.9880       197.453       0.00000      -387.916       16.0500      0.500000       5.00000       4.00000       2.44027       0.00000       0.00000       0.00000       0.00000    
      246   246.000       15.1869       15.1869       15.1869      0.595174      0.206203E-01  0.424714E-02  -151.027      -9.65060      -74.1217       160.374       0.00000      -387.989       16.0500      0.500000       5.00000       4.00000       2.44322       0.00000       0.00000       0.00000       0.00000    
      247   247.000       15.1957       15.1957       15.1957      0.382137      0.132392E-01  0.940945E-02  -259.661      -48.3086      -133.331       159.984       0.00000      -388.036       16.0500      0.500000       5.00000       4.00000       2.44515       0.00000       0.00000       0.00000       0.00000    
      248   248.000       15.0649       15.0649       15.0649      0.393735      0.136445E-01  0.101660E-01  -315.543      -61.7303      -161.823       186.054       0.00000      -387.332       16.0500      0.500000       5.00000       4.00000       2.41656       0.00000       0.00000       0.00000       0.00000    
      249   249.000       14.8958       14.8958       14.8958      0.693905      0.240545E-01  0.103883E-01  -261.911      -67.1356      -131.390       109.945       0.00000      -386.424       16.0500      0.500000       5.00000       4.00000       2.37964       0.00000       0.00000       0.00000       0.00000    
      250   250.000       14.6980       14.6980       14.6980      0.349095      0.121062E-01  0.879121E-02  -222.650      -37.1891      -117.991       137.736       0.00000      -385.364       16.0500      0.500000       5.00000       4.00000       2.33644       0.00000       0.00000       0.00000       0.00000    
      251   251.000       14.5861       14.5861       14.5861      0.419144      0.145385E-01  0.807842E-02  -187.351      -31.1958      -96.0351       122.626       0.00000      -384.765       16.0500      0.500000       5.00000       4.00000       2.31201       0.00000       0.00000       0.00000       0.00000    
      252   252.000       14.5002       14.5002       14.5002      0.510007      0.176932E-01  0.788363E-02  -194.982      -27.2407      -102.357       137.168       0.00000      -384.306       16.0500      0.500000       5.00000       4.00000       2.29325       0.00000       0.00000       0.00000       0.00000    
      253   253.000       14.4232       14.4232       14.4232      0.541733      0.187966E-01  0.637292E-02  -101.325      -12.9234      -47.7480       70.2047       0.00000      -383.894       16.0500      0.500000       5.00000       4.00000       2.27642       0.00000       0.00000       0.00000       0.00000    
      254   254.000       14.3804       14.3804       14.3804      0.529041      0.183578E-01  0.502313E-02  -58.2233      -3.60278      -16.4959       44.1460       0.00000      -383.666       16.0500      0.500000       5.00000       4.00000       2.26707       0.00000       0.00000       0.00000       0.00000    
      255   255.000       14.3594       14.3594       14.3594      0.190986      0.662750E-02  0.815868E-02  -187.580      -33.1131      -90.1293       118.048       0.00000      -383.554       16.0500      0.500000       5.00000       4.00000       2.26250       0.00000       0.00000       0.00000       0.00000    
      256   256.000       14.2674       14.2674       14.2674      0.244705      0.849315E-02  0.830462E-02  -227.704      -35.7778      -110.344       157.813       0.00000      -383.063       16.0500      0.500000       5.00000       4.00000       2.24240       0.00000       0.00000       0.00000       0.00000    
      257   257.000       14.1749       14.1749       14.1749       1.24858      0.433431E-01  0.770045E-02  -162.520      -28.1136      -78.4207       103.285       0.00000      -382.571       16.0500      0.500000       5.00000       4.00000       2.22221       0.00000       0.00000       0.00000       0.00000    
      258   258.000       14.0962       14.0962       14.0962       1.37550      0.477565E-01  0.905170E-02  -226.480      -45.1255      -110.353       123.760       0.00000      -382.151       16.0500      0.500000       5.00000       4.00000       2.20500       0.00000       0.00000       0.00000       0.00000    
      259   259.000       13.9617       13.9617       13.9617      0.836143      0.290378E-01  0.869551E-02  -148.607      -30.0216      -73.9221       48.3202       0.00000      -381.436       16.0500      0.500000       5.00000       4.00000       2.17563       0.00000       0.00000       0.00000       0.00000    
      260   260.000       13.8304       13.8304       13.8304      0.573311      0.199152E-01  0.908466E-02  -228.118      -42.5261      -118.460       120.447       0.00000      -380.739       16.0500      0.500000       5.00000       4.00000       2.14695       0.00000       0.00000       0.00000       0.00000    
      261   261.000       13.6896       13.6896       13.6896      0.821790      0.285544E-01  0.712546E-02  -174.681      -22.2722      -84.3993       131.155       0.00000      -379.992       16.0500      0.500000       5.00000       4.00000       2.11621       0.00000       0.00000       0.00000       0.00000    
      262   262.000       13.6311       13.6311       13.6311      0.409621      0.142346E-01  0.714740E-02  -169.478      -14.2116      -92.5718       124.132       0.00000      -379.682       16.0500      0.500000       5.00000       4.00000       2.10343       0.00000       0.00000       0.00000       0.00000    
      263   263.000       13.5703       13.5703       13.5703      0.551110      0.191536E-01   0.00000      -52.4498       12.1065      -5.25517       127.681       0.00000      -379.360       16.0500      0.500000       5.00000       4.00000       2.09015       0.00000       0.00000       0.00000       0.00000    
      264   264.000       13.6640       13.6640       13.6640      0.563664      0.195864E-01   0.00000      -66.3885       12.0413      -22.4048       119.364       0.00000      -379.857       16.0500      0.500000       5.00000       4.00000       2.11063       0.00000       0.00000       0.00000       0.00000    
      265   265.000       13.7292       13.7292       13.7292      0.622988      0.216451E-01   0.00000      -53.9781       33.7347      -7.74671       178.443       0.00000      -380.202       16.0500      0.500000       5.00000       4.00000       2.12486       0.00000       0.00000       0.00000       0.00000    
      266   266.000       13.8860       13.8860       13.8860      0.377821      0.131230E-01   0.00000      -46.1181       21.4509      -15.4268       112.471       0.00000      -381.034       16.0500      0.500000       5.00000       4.00000       2.15911       0.00000       0.00000       0.00000       0.00000    
      267   267.000       13.9683       13.9683       13.9683      0.125999      0.437568E-02   0.00000      -48.7068       7.75182      -5.90099       103.492       0.00000      -381.471       16.0500      0.500000       5.00000       4.00000       2.17708       0.00000       0.00000       0.00000       0.00000    
      268   268.000       14.0370       14.0357       13.9683      0.297765      0.103394E-01   0.00000      -46.6499       7.45482      -14.9536       76.1881       0.00000      -381.836       15.4839      0.500000       5.00000       4.00000       2.17708       0.00000       0.00000       0.00000       0.00000    
      269   269.000       14.0817       14.0708       13.9683      0.364725      0.126633E-01   0.00000      -76.7854       14.3445      -31.2155       117.796       0.00000      -382.074       12.9563      0.500000       5.00000       4.00000       2.17708       0.00000       0.00000       0.00000       0.00000    
      270   270.000       14.1210       14.1206       13.9822      0.447431      0.155337E-01  0.399807E-02  -113.111       4.04053      -53.3364       117.946       0.00000      -382.283       15.9825      0.632574       5.00000       4.00000       2.18011       0.00000       0.00000       0.00000       0.00000    
      271   271.000       14.1244       14.1240       13.9883      0.571016      0.198242E-01  0.402309E-02  -106.113       4.10257      -49.7978       109.706       0.00000      -382.301       15.9825      0.718282       5.00000       4.00000       2.18145       0.00000       0.00000       0.00000       0.00000    
      272   272.000       14.1262       14.1258       13.9883      0.640031      0.222201E-01  0.344850E-02  -60.4480       3.88268      -28.7346       61.7780       0.00000      -382.311       15.9825      0.718282       5.00000       4.00000       2.18145       0.00000       0.00000       0.00000       0.00000    
      273   273.000       14.1251       14.1247       13.9883      0.626651      0.217557E-01  0.483035E-02  -65.4606      -5.98619      -21.2677       54.3784       0.00000      -382.305       15.9825      0.718282       5.00000       4.00000       2.18145       0.00000       0.00000       0.00000       0.00000    
      274   274.000       14.1077       14.1077       14.1077      0.880618      0.305737E-01  0.413911E-02  -78.7036      -2.85746      -28.8306       77.2074       0.00000      -382.213       16.0500      0.500000       5.00000       4.00000       2.20752       0.00000       0.00000       0.00000       0.00000    
      275   275.000       14.1030       14.1030       14.1030      0.538337      0.186904E-01  0.503718E-02  -69.5685      -3.34117      -28.7806       56.3306       0.00000      -382.187       16.0500      0.500000       5.00000       4.00000       2.20649       0.00000       0.00000       0.00000       0.00000    
      276   276.000       14.0832       14.0832       14.0832      0.422890      0.146828E-01  0.829311E-02  -163.475      -30.6907      -73.8883       82.7838       0.00000      -382.082       16.0500      0.500000       5.00000       4.00000       2.20216       0.00000       0.00000       0.00000       0.00000    
      277   277.000       13.9769       13.9769       13.9769      0.519857      0.180532E-01  0.774406E-02  -171.333      -18.5997      -79.6323       110.295       0.00000      -381.517       16.0500      0.500000       5.00000       4.00000       2.17896       0.00000       0.00000       0.00000       0.00000    
      278   278.000       13.8959       13.8959       13.8959      0.717739      0.249291E-01  0.435193E-02  -58.9574      0.588148E-01  -22.9086       52.1589       0.00000      -381.086       16.0500      0.500000       5.00000       4.00000       2.16126       0.00000       0.00000       0.00000       0.00000    
      279   279.000       13.8844       13.8844       13.8844      0.867288      0.301240E-01  0.457809E-02  -65.2505      -3.45533      -23.8522       56.8222       0.00000      -381.026       16.0500      0.500000       5.00000       4.00000       2.15875       0.00000       0.00000       0.00000       0.00000    
      280   280.000       13.8708       13.8708       13.8708      0.368414      0.127967E-01  0.844144E-02  -153.420      -28.5207      -75.3391       63.1887       0.00000      -380.953       16.0500      0.500000       5.00000       4.00000       2.15579       0.00000       0.00000       0.00000       0.00000    
      281   281.000       13.7524       13.7524       13.7524      0.618094      0.214741E-01  0.103105E-01  -251.442      -54.5834      -129.443       80.4435       0.00000      -380.325       16.0500      0.500000       5.00000       4.00000       2.12993       0.00000       0.00000       0.00000       0.00000    
      282   282.000       13.5305       13.5305       13.5305      0.480015      0.166840E-01  0.114017E-01  -359.587      -80.4888      -174.595       124.673       0.00000      -379.150       16.0500      0.500000       5.00000       4.00000       2.08147       0.00000       0.00000       0.00000       0.00000    
      283   283.000       13.2268       13.2268       13.2268      0.356433      0.123959E-01  0.108149E-01  -328.911      -77.2351      -146.484       123.588       0.00000      -377.546       16.0500      0.500000       5.00000       4.00000       2.01513       0.00000       0.00000       0.00000       0.00000    
      284   284.000       12.9610       12.9610       12.9610      0.413179      0.143768E-01  0.985771E-02  -235.762      -57.8317      -114.453       72.6609       0.00000      -376.146       16.0500      0.500000       5.00000       4.00000       1.95709       0.00000       0.00000       0.00000       0.00000    
      285   285.000       12.7495       12.7495       12.7495      0.245961      0.856189E-02  0.846496E-02  -177.952      -34.6360      -80.4808       75.8346       0.00000      -375.035       16.0500      0.500000       5.00000       4.00000       1.91088       0.00000       0.00000       0.00000       0.00000    
      286   286.000       12.6161       12.6161       12.6161      0.271213      0.944334E-02  0.915308E-02  -233.784      -42.5092      -105.495       103.468       0.00000      -374.336       16.0500      0.500000       5.00000       4.00000       1.88176       0.00000       0.00000       0.00000       0.00000    
      287   287.000       12.4467       12.4467       12.4467      0.541806      0.188712E-01  0.969150E-02  -255.501      -55.5590      -119.003       93.6976       0.00000      -373.449       16.0500      0.500000       5.00000       4.00000       1.84476       0.00000       0.00000       0.00000       0.00000    
      288   288.000       12.2369       12.2369       12.2369      0.727582      0.253521E-01  0.757360E-02  -146.996      -23.3631      -66.2957       71.0148       0.00000      -372.353       16.0500      0.500000       5.00000       4.00000       1.79895       0.00000       0.00000       0.00000       0.00000    
      289   289.000       12.1372       12.1372       12.1372      0.412343      0.143706E-01  0.658210E-02  -119.748      -13.2741      -49.7630       72.4784       0.00000      -371.833       16.0500      0.500000       5.00000       4.00000       1.77717       0.00000       0.00000       0.00000       0.00000    
      290   290.000       12.0744       12.0744       12.0744      0.724549      0.252544E-01  0.622828E-02  -63.0690      -6.22051      -22.9371       17.0023       0.00000      -371.505       16.0500      0.500000       5.00000       4.00000       1.76345       0.00000       0.00000       0.00000       0.00000    
      291   291.000       12.0131       12.0131       12.0131      0.569596      0.198558E-01  0.606275E-02  -105.208      -10.5953      -39.2134       69.1809       0.00000      -371.186       16.0500      0.500000       5.00000       4.00000       1.75006       0.00000       0.00000       0.00000       0.00000    
      292   292.000       11.9647       11.9647       11.9647      0.460658      0.160598E-01  0.750166E-02  -142.444      -27.2119      -58.0604       65.3218       0.00000      -370.934       16.0500      0.500000       5.00000       4.00000       1.73948       0.00000       0.00000       0.00000       0.00000    
